Configuration,Score,Seed,Environment
84,147.60938,6,cc_acrobot
84,156.21875,7,cc_acrobot
84,60.1875,8,cc_acrobot
84,46.710938,9,cc_acrobot
85,490.78125,0,cc_acrobot
85,500.0,1,cc_acrobot
85,500.0,2,cc_acrobot
85,440.32812,3,cc_acrobot
85,165.91406,4,cc_acrobot
85,386.64062,5,cc_acrobot
85,186.35156,6,cc_acrobot
85,108.34375,7,cc_acrobot
85,500.0,8,cc_acrobot
85,500.0,9,cc_acrobot
86,90.046875,0,cc_acrobot
86,112.75,1,cc_acrobot
86,199.99219,2,cc_acrobot
86,164.21875,3,cc_acrobot
86,165.58594,4,cc_acrobot
86,50.351562,5,cc_acrobot
86,153.22656,6,cc_acrobot
86,154.76562,7,cc_acrobot
86,166.16406,8,cc_acrobot
86,33.265625,9,cc_acrobot
87,155.67969,0,cc_acrobot
87,500.0,1,cc_acrobot
87,206.49219,2,cc_acrobot
87,141.91406,3,cc_acrobot
87,160.82031,4,cc_acrobot
87,162.66406,5,cc_acrobot
87,147.36719,6,cc_acrobot
87,149.84375,7,cc_acrobot
87,165.16406,8,cc_acrobot
87,287.5703,9,cc_acrobot
88,500.0,0,cc_acrobot
88,454.65625,1,cc_acrobot
88,198.85938,2,cc_acrobot
88,500.0,3,cc_acrobot
88,500.0,4,cc_acrobot
88,224.97656,5,cc_acrobot
88,500.0,6,cc_acrobot
88,275.03125,7,cc_acrobot
88,500.0,8,cc_acrobot
88,159.46094,9,cc_acrobot
89,15.125,0,cc_acrobot
89,202.0,1,cc_acrobot
89,88.546875,2,cc_acrobot
89,207.82031,3,cc_acrobot
89,38.601562,4,cc_acrobot
89,75.13281,5,cc_acrobot
89,36.609375,6,cc_acrobot
89,9.3046875,7,cc_acrobot
89,109.66406,8,cc_acrobot
89,14.75,9,cc_acrobot
90,72.703125,0,cc_acrobot
90,90.27344,1,cc_acrobot
90,112.96094,2,cc_acrobot
90,36.796875,3,cc_acrobot
90,500.0,4,cc_acrobot
90,55.328125,5,cc_acrobot
90,500.0,6,cc_acrobot
90,87.578125,7,cc_acrobot
90,87.859375,8,cc_acrobot
90,90.36719,9,cc_acrobot
91,9.296875,0,cc_acrobot
91,9.4375,1,cc_acrobot
91,80.078125,2,cc_acrobot
91,63.492188,3,cc_acrobot
91,69.71875,4,cc_acrobot
91,9.25,5,cc_acrobot
91,90.359375,6,cc_acrobot
91,200.60938,7,cc_acrobot
91,9.3359375,8,cc_acrobot
91,9.2421875,9,cc_acrobot
92,198.66406,0,cc_acrobot
92,232.03906,1,cc_acrobot
92,299.54688,2,cc_acrobot
92,151.94531,3,cc_acrobot
92,157.57812,4,cc_acrobot
92,182.28906,5,cc_acrobot
92,233.84375,6,cc_acrobot
92,207.17969,7,cc_acrobot
92,201.01562,8,cc_acrobot
92,435.8125,9,cc_acrobot
93,256.5078,0,cc_acrobot
93,187.65625,1,cc_acrobot
93,162.99219,2,cc_acrobot
93,152.71094,3,cc_acrobot
93,155.625,4,cc_acrobot
93,184.92969,5,cc_acrobot
93,157.98438,6,cc_acrobot
93,405.47656,7,cc_acrobot
93,313.9453,8,cc_acrobot
93,164.14062,9,cc_acrobot
94,14.1875,0,cc_acrobot
94,87.16406,1,cc_acrobot
94,46.570312,2,cc_acrobot
94,18.242188,3,cc_acrobot
94,77.89844,4,cc_acrobot
94,95.453125,5,cc_acrobot
94,21.648438,6,cc_acrobot
94,148.74219,7,cc_acrobot
94,42.460938,8,cc_acrobot
94,9.3203125,9,cc_acrobot
95,9.3671875,0,cc_acrobot
95,41.039062,1,cc_acrobot
95,39.007812,2,cc_acrobot
95,33.75,3,cc_acrobot
95,27.828125,4,cc_acrobot
95,9.3125,5,cc_acrobot
95,64.46094,6,cc_acrobot
95,76.19531,7,cc_acrobot
95,9.3359375,8,cc_acrobot
95,9.3125,9,cc_acrobot
96,102.00781,0,cc_acrobot
96,500.0,1,cc_acrobot
96,358.26562,2,cc_acrobot
96,218.92969,3,cc_acrobot
96,156.52344,4,cc_acrobot
96,82.703125,5,cc_acrobot
96,208.6875,6,cc_acrobot
96,372.58594,7,cc_acrobot
96,161.67188,8,cc_acrobot
96,100.0625,9,cc_acrobot
97,500.0,0,cc_acrobot
97,210.74219,1,cc_acrobot
97,500.0,2,cc_acrobot
97,500.0,3,cc_acrobot
97,322.39844,4,cc_acrobot
97,500.0,5,cc_acrobot
97,500.0,6,cc_acrobot
97,101.71094,7,cc_acrobot
97,117.0,8,cc_acrobot
97,58.664062,9,cc_acrobot
98,500.0,0,cc_acrobot
98,194.38281,1,cc_acrobot
98,202.71094,2,cc_acrobot
98,132.10156,3,cc_acrobot
98,500.0,4,cc_acrobot
98,500.0,5,cc_acrobot
98,500.0,6,cc_acrobot
98,500.0,7,cc_acrobot
98,500.0,8,cc_acrobot
98,105.24219,9,cc_acrobot
99,37.703125,0,cc_acrobot
99,187.25781,1,cc_acrobot
99,169.48438,2,cc_acrobot
99,182.14062,3,cc_acrobot
99,136.21094,4,cc_acrobot
99,166.99219,5,cc_acrobot
99,160.60156,6,cc_acrobot
99,159.07031,7,cc_acrobot
99,144.83594,8,cc_acrobot
99,104.1875,9,cc_acrobot
100,500.0,0,cc_acrobot
100,168.55469,1,cc_acrobot
100,497.85156,2,cc_acrobot
100,358.15625,3,cc_acrobot
100,170.75,4,cc_acrobot
100,500.0,5,cc_acrobot
100,347.8047,6,cc_acrobot
100,316.4375,7,cc_acrobot
100,189.36719,8,cc_acrobot
100,500.0,9,cc_acrobot
101,12.359375,0,cc_acrobot
101,13.59375,1,cc_acrobot
101,37.007812,2,cc_acrobot
101,20.585938,3,cc_acrobot
101,15.1015625,4,cc_acrobot
101,14.34375,5,cc_acrobot
101,20.03125,6,cc_acrobot
101,23.390625,7,cc_acrobot
101,10.375,8,cc_acrobot
101,13.9375,9,cc_acrobot
102,47.671875,0,cc_acrobot
102,16.664062,1,cc_acrobot
102,19.65625,2,cc_acrobot
102,20.375,3,cc_acrobot
102,16.984375,4,cc_acrobot
102,66.44531,5,cc_acrobot
102,14.4375,6,cc_acrobot
102,14.65625,7,cc_acrobot
102,44.859375,8,cc_acrobot
102,34.585938,9,cc_acrobot
103,135.63281,0,cc_acrobot
103,196.72656,1,cc_acrobot
103,133.14062,2,cc_acrobot
103,162.64062,3,cc_acrobot
103,168.6875,4,cc_acrobot
103,181.48438,5,cc_acrobot
103,115.9375,6,cc_acrobot
103,137.17969,7,cc_acrobot
103,155.6875,8,cc_acrobot
103,115.671875,9,cc_acrobot
104,174.6875,0,cc_acrobot
104,188.17188,1,cc_acrobot
104,148.08594,2,cc_acrobot
104,200.14844,3,cc_acrobot
104,186.75781,4,cc_acrobot
104,154.44531,5,cc_acrobot
104,224.32031,6,cc_acrobot
104,500.0,7,cc_acrobot
104,173.89844,8,cc_acrobot
104,179.24219,9,cc_acrobot
105,94.16406,0,cc_acrobot
105,91.08594,1,cc_acrobot
105,500.0,2,cc_acrobot
105,148.60938,3,cc_acrobot
105,19.109375,4,cc_acrobot
105,18.164062,5,cc_acrobot
105,94.82031,6,cc_acrobot
105,98.875,7,cc_acrobot
105,456.22656,8,cc_acrobot
105,16.773438,9,cc_acrobot
106,500.0,0,cc_acrobot
106,500.0,1,cc_acrobot
106,312.10156,2,cc_acrobot
106,500.0,3,cc_acrobot
106,500.0,4,cc_acrobot
106,91.97656,5,cc_acrobot
106,113.0625,6,cc_acrobot
106,91.9375,7,cc_acrobot
106,500.0,8,cc_acrobot
106,118.64844,9,cc_acrobot
107,9.328125,0,cc_acrobot
107,9.4453125,1,cc_acrobot
107,59.921875,2,cc_acrobot
107,66.44531,3,cc_acrobot
107,68.140625,4,cc_acrobot
107,9.2734375,5,cc_acrobot
107,80.03906,6,cc_acrobot
107,182.94531,7,cc_acrobot
107,9.375,8,cc_acrobot
107,9.3203125,9,cc_acrobot
108,82.24219,0,cc_acrobot
108,473.51562,1,cc_acrobot
108,235.29688,2,cc_acrobot
108,184.625,3,cc_acrobot
108,89.4375,4,cc_acrobot
108,92.28125,5,cc_acrobot
108,18.929688,6,cc_acrobot
108,500.0,7,cc_acrobot
108,91.109375,8,cc_acrobot
108,88.36719,9,cc_acrobot
109,169.0625,0,cc_acrobot
109,145.03125,1,cc_acrobot
109,197.71094,2,cc_acrobot
109,137.94531,3,cc_acrobot
109,156.75781,4,cc_acrobot
109,145.84375,5,cc_acrobot
109,158.11719,6,cc_acrobot
109,154.76562,7,cc_acrobot
109,185.96875,8,cc_acrobot
109,141.57812,9,cc_acrobot
110,92.0,0,cc_acrobot
110,52.757812,1,cc_acrobot
110,89.53906,2,cc_acrobot
110,149.3125,3,cc_acrobot
110,49.359375,4,cc_acrobot
110,88.328125,5,cc_acrobot
110,177.35938,6,cc_acrobot
110,63.976562,7,cc_acrobot
110,105.921875,8,cc_acrobot
110,96.875,9,cc_acrobot
111,392.5625,0,cc_acrobot
111,155.21094,1,cc_acrobot
111,500.0,2,cc_acrobot
111,500.0,3,cc_acrobot
111,500.0,4,cc_acrobot
111,120.27344,5,cc_acrobot
111,500.0,6,cc_acrobot
111,136.46875,7,cc_acrobot
111,500.0,8,cc_acrobot
111,500.0,9,cc_acrobot
112,233.86719,0,cc_acrobot
112,223.08594,1,cc_acrobot
112,191.63281,2,cc_acrobot
112,234.17969,3,cc_acrobot
112,367.8828,4,cc_acrobot
112,448.08594,5,cc_acrobot
112,202.375,6,cc_acrobot
112,181.59375,7,cc_acrobot
112,264.42188,8,cc_acrobot
112,184.79688,9,cc_acrobot
113,104.515625,0,cc_acrobot
113,500.0,1,cc_acrobot
113,170.08594,2,cc_acrobot
113,500.0,3,cc_acrobot
113,459.20312,4,cc_acrobot
113,500.0,5,cc_acrobot
113,406.625,6,cc_acrobot
113,282.75,7,cc_acrobot
113,108.38281,8,cc_acrobot
113,248.19531,9,cc_acrobot
114,62.367188,0,cc_acrobot
114,44.328125,1,cc_acrobot
114,81.78125,2,cc_acrobot
114,65.171875,3,cc_acrobot
114,64.10156,4,cc_acrobot
114,49.34375,5,cc_acrobot
114,99.234375,6,cc_acrobot
114,30.5625,7,cc_acrobot
114,87.828125,8,cc_acrobot
114,73.734375,9,cc_acrobot
115,187.6875,0,cc_acrobot
115,459.95312,1,cc_acrobot
115,192.47656,2,cc_acrobot
115,152.53906,3,cc_acrobot
115,184.63281,4,cc_acrobot
115,167.71875,5,cc_acrobot
115,193.9375,6,cc_acrobot
115,192.64062,7,cc_acrobot
115,273.78125,8,cc_acrobot
115,183.47656,9,cc_acrobot
116,450.89844,0,cc_acrobot
116,145.125,1,cc_acrobot
116,163.49219,2,cc_acrobot
116,500.0,3,cc_acrobot
116,177.35938,4,cc_acrobot
116,500.0,5,cc_acrobot
116,500.0,6,cc_acrobot
116,244.69531,7,cc_acrobot
116,500.0,8,cc_acrobot
116,500.0,9,cc_acrobot
117,12.3203125,0,cc_acrobot
117,48.179688,1,cc_acrobot
117,32.039062,2,cc_acrobot
117,41.78125,3,cc_acrobot
117,89.796875,4,cc_acrobot
117,32.84375,5,cc_acrobot
117,20.015625,6,cc_acrobot
117,90.10156,7,cc_acrobot
117,98.49219,8,cc_acrobot
117,84.91406,9,cc_acrobot
118,9.4140625,0,cc_acrobot
118,41.890625,1,cc_acrobot
118,48.851562,2,cc_acrobot
118,56.5625,3,cc_acrobot
118,68.78906,4,cc_acrobot
118,9.40625,5,cc_acrobot
118,82.72656,6,cc_acrobot
118,475.64844,7,cc_acrobot
118,9.375,8,cc_acrobot
118,9.3203125,9,cc_acrobot
119,166.5625,0,cc_acrobot
119,138.27344,1,cc_acrobot
119,183.63281,2,cc_acrobot
119,137.82812,3,cc_acrobot
119,145.13281,4,cc_acrobot
119,210.35156,5,cc_acrobot
119,138.65625,6,cc_acrobot
119,139.02344,7,cc_acrobot
119,374.2422,8,cc_acrobot
119,165.0625,9,cc_acrobot
120,161.27344,0,cc_acrobot
120,197.71094,1,cc_acrobot
120,123.296875,2,cc_acrobot
120,171.24219,3,cc_acrobot
120,191.125,4,cc_acrobot
120,168.96094,5,cc_acrobot
120,166.23438,6,cc_acrobot
120,282.46094,7,cc_acrobot
120,186.72656,8,cc_acrobot
120,177.5625,9,cc_acrobot
121,500.0,0,cc_acrobot
121,500.0,1,cc_acrobot
121,252.375,2,cc_acrobot
121,273.125,3,cc_acrobot
121,500.0,4,cc_acrobot
121,172.08594,5,cc_acrobot
121,228.40625,6,cc_acrobot
121,385.35938,7,cc_acrobot
121,189.89844,8,cc_acrobot
121,285.10938,9,cc_acrobot
122,500.0,0,cc_acrobot
122,500.0,1,cc_acrobot
122,500.0,2,cc_acrobot
122,469.26562,3,cc_acrobot
122,500.0,4,cc_acrobot
122,500.0,5,cc_acrobot
122,184.40625,6,cc_acrobot
122,500.0,7,cc_acrobot
122,500.0,8,cc_acrobot
122,53.929688,9,cc_acrobot
123,9.4921875,0,cc_acrobot
123,48.585938,1,cc_acrobot
123,54.890625,2,cc_acrobot
123,53.453125,3,cc_acrobot
123,60.382812,4,cc_acrobot
123,9.2734375,5,cc_acrobot
123,78.60156,6,cc_acrobot
123,205.88281,7,cc_acrobot
123,9.375,8,cc_acrobot
123,9.3203125,9,cc_acrobot
124,194.47656,0,cc_acrobot
124,325.73438,1,cc_acrobot
124,171.89062,2,cc_acrobot
124,320.01562,3,cc_acrobot
124,349.53906,4,cc_acrobot
124,163.59375,5,cc_acrobot
124,206.21094,6,cc_acrobot
124,188.53906,7,cc_acrobot
124,208.60156,8,cc_acrobot
124,193.58594,9,cc_acrobot
125,87.99219,0,cc_acrobot
125,59.382812,1,cc_acrobot
125,80.015625,2,cc_acrobot
125,46.492188,3,cc_acrobot
125,40.773438,4,cc_acrobot
125,92.19531,5,cc_acrobot
125,91.25781,6,cc_acrobot
125,93.953125,7,cc_acrobot
125,88.82031,8,cc_acrobot
125,48.8125,9,cc_acrobot
126,500.0,0,cc_acrobot
126,500.0,1,cc_acrobot
126,500.0,2,cc_acrobot
126,500.0,3,cc_acrobot
126,101.83594,4,cc_acrobot
126,500.0,5,cc_acrobot
126,500.0,6,cc_acrobot
126,500.0,7,cc_acrobot
126,500.0,8,cc_acrobot
126,500.0,9,cc_acrobot
127,500.0,0,cc_acrobot
127,485.6875,1,cc_acrobot
127,149.27344,2,cc_acrobot
127,253.85156,3,cc_acrobot
127,230.76562,4,cc_acrobot
127,496.75,5,cc_acrobot
127,497.40625,6,cc_acrobot
127,500.0,7,cc_acrobot
127,385.98438,8,cc_acrobot
127,336.84375,9,cc_acrobot
128,184.83594,0,cc_acrobot
128,160.82031,1,cc_acrobot
128,150.63281,2,cc_acrobot
128,203.33594,3,cc_acrobot
128,179.04688,4,cc_acrobot
128,183.45312,5,cc_acrobot
128,192.19531,6,cc_acrobot
128,150.39844,7,cc_acrobot
128,212.875,8,cc_acrobot
128,226.19531,9,cc_acrobot
129,88.83594,0,cc_acrobot
129,88.703125,1,cc_acrobot
129,109.38281,2,cc_acrobot
129,387.5,3,cc_acrobot
129,88.515625,4,cc_acrobot
129,500.0,5,cc_acrobot
129,67.78906,6,cc_acrobot
129,88.875,7,cc_acrobot
129,81.52344,8,cc_acrobot
129,500.0,9,cc_acrobot
130,154.94531,0,cc_acrobot
130,496.32812,1,cc_acrobot
130,440.4922,2,cc_acrobot
130,365.1875,3,cc_acrobot
130,424.8203,4,cc_acrobot
130,500.0,5,cc_acrobot
130,360.4453,6,cc_acrobot
130,368.3672,7,cc_acrobot
130,154.82031,8,cc_acrobot
130,295.3828,9,cc_acrobot
131,31.8125,0,cc_acrobot
131,15.09375,1,cc_acrobot
131,10.6953125,2,cc_acrobot
131,61.320312,3,cc_acrobot
131,28.570312,4,cc_acrobot
131,123.5,5,cc_acrobot
131,48.695312,6,cc_acrobot
131,149.30469,7,cc_acrobot
131,29.90625,8,cc_acrobot
131,31.976562,9,cc_acrobot
132,11.5703125,0,cc_acrobot
132,33.84375,1,cc_acrobot
132,95.484375,2,cc_acrobot
132,11.1171875,3,cc_acrobot
132,23.75,4,cc_acrobot
132,21.398438,5,cc_acrobot
132,10.8671875,6,cc_acrobot
132,16.046875,7,cc_acrobot
132,53.546875,8,cc_acrobot
132,48.0,9,cc_acrobot
133,88.74219,0,cc_acrobot
133,87.984375,1,cc_acrobot
133,20.414062,2,cc_acrobot
133,66.64844,3,cc_acrobot
133,62.320312,4,cc_acrobot
133,91.828125,5,cc_acrobot
133,89.53125,6,cc_acrobot
133,21.59375,7,cc_acrobot
133,500.0,8,cc_acrobot
133,98.58594,9,cc_acrobot
134,256.40625,0,cc_acrobot
134,172.75,1,cc_acrobot
134,158.92188,2,cc_acrobot
134,134.4375,3,cc_acrobot
134,153.44531,4,cc_acrobot
134,165.76562,5,cc_acrobot
134,168.48438,6,cc_acrobot
134,328.04688,7,cc_acrobot
134,215.125,8,cc_acrobot
134,142.14844,9,cc_acrobot
135,495.02344,0,cc_acrobot
135,127.078125,1,cc_acrobot
135,125.078125,2,cc_acrobot
135,500.0,3,cc_acrobot
135,448.1328,4,cc_acrobot
135,500.0,5,cc_acrobot
135,500.0,6,cc_acrobot
135,500.0,7,cc_acrobot
135,135.53125,8,cc_acrobot
135,138.10938,9,cc_acrobot
136,500.0,0,cc_acrobot
136,500.0,1,cc_acrobot
136,500.0,2,cc_acrobot
136,500.0,3,cc_acrobot
136,500.0,4,cc_acrobot
136,500.0,5,cc_acrobot
136,500.0,6,cc_acrobot
136,458.51562,7,cc_acrobot
136,137.58594,8,cc_acrobot
136,130.10938,9,cc_acrobot
137,29.851562,0,cc_acrobot
137,500.0,1,cc_acrobot
137,104.265625,2,cc_acrobot
137,106.36719,3,cc_acrobot
137,90.671875,4,cc_acrobot
137,167.41406,5,cc_acrobot
137,102.5625,6,cc_acrobot
137,500.0,7,cc_acrobot
137,370.47656,8,cc_acrobot
137,500.0,9,cc_acrobot
138,230.58594,0,cc_acrobot
138,500.0,1,cc_acrobot
138,128.47656,2,cc_acrobot
138,490.0547,3,cc_acrobot
138,500.0,4,cc_acrobot
138,127.4375,5,cc_acrobot
138,158.00781,6,cc_acrobot
138,243.46875,7,cc_acrobot
138,161.3125,8,cc_acrobot
138,500.0,9,cc_acrobot
139,130.4375,0,cc_acrobot
139,234.85938,1,cc_acrobot
139,261.6797,2,cc_acrobot
139,465.2578,3,cc_acrobot
139,184.58594,4,cc_acrobot
139,113.28906,5,cc_acrobot
139,217.35938,6,cc_acrobot
139,418.85938,7,cc_acrobot
139,152.72656,8,cc_acrobot
139,139.25,9,cc_acrobot
140,71.58594,0,cc_acrobot
140,30.40625,1,cc_acrobot
140,13.0859375,2,cc_acrobot
140,46.96875,3,cc_acrobot
140,14.7109375,4,cc_acrobot
140,156.49219,5,cc_acrobot
140,46.0625,6,cc_acrobot
140,23.984375,7,cc_acrobot
140,44.796875,8,cc_acrobot
140,79.890625,9,cc_acrobot
141,9.390625,0,cc_acrobot
141,9.390625,1,cc_acrobot
141,9.7265625,2,cc_acrobot
141,9.3046875,3,cc_acrobot
141,40.960938,4,cc_acrobot
141,9.28125,5,cc_acrobot
141,21.101562,6,cc_acrobot
141,57.109375,7,cc_acrobot
141,9.3359375,8,cc_acrobot
141,9.359375,9,cc_acrobot
142,104.47656,0,cc_acrobot
142,133.46094,1,cc_acrobot
142,233.0,2,cc_acrobot
142,196.40625,3,cc_acrobot
142,174.22656,4,cc_acrobot
142,64.6875,5,cc_acrobot
142,267.46094,6,cc_acrobot
142,153.60156,7,cc_acrobot
142,144.40625,8,cc_acrobot
142,67.69531,9,cc_acrobot
143,500.0,0,cc_acrobot
143,90.30469,1,cc_acrobot
143,113.19531,2,cc_acrobot
143,500.0,3,cc_acrobot
143,94.34375,4,cc_acrobot
143,462.26562,5,cc_acrobot
143,88.546875,6,cc_acrobot
143,100.359375,7,cc_acrobot
143,500.0,8,cc_acrobot
143,89.828125,9,cc_acrobot
144,495.26562,0,cc_acrobot
144,500.0,1,cc_acrobot
144,272.48438,2,cc_acrobot
144,181.39062,3,cc_acrobot
144,473.58594,4,cc_acrobot
144,202.71094,5,cc_acrobot
144,303.21875,6,cc_acrobot
144,499.875,7,cc_acrobot
144,291.6328,8,cc_acrobot
144,109.14844,9,cc_acrobot
145,35.453125,0,cc_acrobot
145,23.132812,1,cc_acrobot
145,102.84375,2,cc_acrobot
145,496.625,3,cc_acrobot
145,109.05469,4,cc_acrobot
145,68.609375,5,cc_acrobot
145,66.55469,6,cc_acrobot
145,83.13281,7,cc_acrobot
145,107.36719,8,cc_acrobot
145,33.078125,9,cc_acrobot
146,12.0078125,0,cc_acrobot
146,500.0,1,cc_acrobot
146,89.46094,2,cc_acrobot
146,46.328125,3,cc_acrobot
146,16.8125,4,cc_acrobot
146,90.0,5,cc_acrobot
146,81.60156,6,cc_acrobot
146,43.171875,7,cc_acrobot
146,121.28125,8,cc_acrobot
146,67.36719,9,cc_acrobot
147,214.07812,0,cc_acrobot
147,144.75781,1,cc_acrobot
147,121.5625,2,cc_acrobot
147,500.0,3,cc_acrobot
147,132.07812,4,cc_acrobot
147,476.1172,5,cc_acrobot
147,118.046875,6,cc_acrobot
147,482.96875,7,cc_acrobot
147,500.0,8,cc_acrobot
147,456.3828,9,cc_acrobot
148,123.890625,0,cc_acrobot
148,500.0,1,cc_acrobot
148,238.47656,2,cc_acrobot
148,500.0,3,cc_acrobot
148,236.67188,4,cc_acrobot
148,167.14062,5,cc_acrobot
148,85.09375,6,cc_acrobot
148,116.94531,7,cc_acrobot
148,468.70312,8,cc_acrobot
148,174.67969,9,cc_acrobot
149,9.3046875,0,cc_acrobot
149,34.171875,1,cc_acrobot
149,50.476562,2,cc_acrobot
149,41.648438,3,cc_acrobot
149,55.578125,4,cc_acrobot
149,9.34375,5,cc_acrobot
149,64.83594,6,cc_acrobot
149,208.14062,7,cc_acrobot
149,9.3515625,8,cc_acrobot
149,9.2578125,9,cc_acrobot
150,9.2734375,0,cc_acrobot
150,9.2109375,1,cc_acrobot
150,78.14844,2,cc_acrobot
150,62.867188,3,cc_acrobot
150,66.328125,4,cc_acrobot
150,9.2734375,5,cc_acrobot
150,93.171875,6,cc_acrobot
150,475.28906,7,cc_acrobot
150,9.375,8,cc_acrobot
150,9.3203125,9,cc_acrobot
151,166.79688,0,cc_acrobot
151,143.95312,1,cc_acrobot
151,116.57031,2,cc_acrobot
151,424.23438,3,cc_acrobot
151,500.0,4,cc_acrobot
151,193.13281,5,cc_acrobot
151,158.6875,6,cc_acrobot
151,144.14844,7,cc_acrobot
151,265.03906,8,cc_acrobot
151,207.05469,9,cc_acrobot
152,9.3515625,0,cc_acrobot
152,9.25,1,cc_acrobot
152,47.75,2,cc_acrobot
152,40.976562,3,cc_acrobot
152,50.5625,4,cc_acrobot
152,9.3125,5,cc_acrobot
152,50.351562,6,cc_acrobot
152,82.921875,7,cc_acrobot
152,9.3359375,8,cc_acrobot
152,9.3125,9,cc_acrobot
153,500.0,0,cc_acrobot
153,500.0,1,cc_acrobot
153,184.04688,2,cc_acrobot
153,500.0,3,cc_acrobot
153,326.5078,4,cc_acrobot
153,500.0,5,cc_acrobot
153,500.0,6,cc_acrobot
153,500.0,7,cc_acrobot
153,500.0,8,cc_acrobot
153,500.0,9,cc_acrobot
154,43.476562,0,cc_acrobot
154,497.58594,1,cc_acrobot
154,300.375,2,cc_acrobot
154,77.69531,3,cc_acrobot
154,91.84375,4,cc_acrobot
154,118.57031,5,cc_acrobot
154,129.35938,6,cc_acrobot
154,157.23438,7,cc_acrobot
154,116.36719,8,cc_acrobot
154,96.47656,9,cc_acrobot
155,52.25,0,cc_acrobot
155,82.59375,1,cc_acrobot
155,31.5,2,cc_acrobot
155,64.75,3,cc_acrobot
155,126.609375,4,cc_acrobot
155,43.148438,5,cc_acrobot
155,134.875,6,cc_acrobot
155,310.28906,7,cc_acrobot
155,45.296875,8,cc_acrobot
155,35.53125,9,cc_acrobot
156,9.2734375,0,cc_acrobot
156,37.367188,1,cc_acrobot
156,63.039062,2,cc_acrobot
156,43.273438,3,cc_acrobot
156,42.039062,4,cc_acrobot
156,9.265625,5,cc_acrobot
156,78.265625,6,cc_acrobot
156,229.95312,7,cc_acrobot
156,9.4609375,8,cc_acrobot
156,9.421875,9,cc_acrobot
157,156.60156,0,cc_acrobot
157,32.234375,1,cc_acrobot
157,155.6875,2,cc_acrobot
157,145.42188,3,cc_acrobot
157,155.28906,4,cc_acrobot
157,185.14844,5,cc_acrobot
157,169.61719,6,cc_acrobot
157,57.679688,7,cc_acrobot
157,37.28125,8,cc_acrobot
157,134.42188,9,cc_acrobot
158,475.53125,0,cc_acrobot
158,145.51562,1,cc_acrobot
158,123.0625,2,cc_acrobot
158,380.39844,3,cc_acrobot
158,93.91406,4,cc_acrobot
158,71.30469,5,cc_acrobot
158,83.44531,6,cc_acrobot
158,89.234375,7,cc_acrobot
158,71.890625,8,cc_acrobot
158,85.47656,9,cc_acrobot
159,20.148438,0,cc_acrobot
159,208.21875,1,cc_acrobot
159,121.28906,2,cc_acrobot
159,177.75781,3,cc_acrobot
159,224.03125,4,cc_acrobot
159,16.609375,5,cc_acrobot
159,143.39844,6,cc_acrobot
159,163.71094,7,cc_acrobot
159,396.21875,8,cc_acrobot
159,116.65625,9,cc_acrobot
160,42.289062,0,cc_acrobot
160,73.10156,1,cc_acrobot
160,500.0,2,cc_acrobot
160,97.58594,3,cc_acrobot
160,24.484375,4,cc_acrobot
160,88.265625,5,cc_acrobot
160,81.734375,6,cc_acrobot
160,14.640625,7,cc_acrobot
160,126.25,8,cc_acrobot
160,33.703125,9,cc_acrobot
161,9.3671875,0,cc_acrobot
161,53.007812,1,cc_acrobot
161,77.96875,2,cc_acrobot
161,69.421875,3,cc_acrobot
161,67.984375,4,cc_acrobot
161,9.1171875,5,cc_acrobot
161,84.765625,6,cc_acrobot
161,216.35156,7,cc_acrobot
161,9.3359375,8,cc_acrobot
161,9.3125,9,cc_acrobot
162,500.0,0,cc_acrobot
162,500.0,1,cc_acrobot
162,500.0,2,cc_acrobot
162,500.0,3,cc_acrobot
162,500.0,4,cc_acrobot
162,179.53906,5,cc_acrobot
162,485.35938,6,cc_acrobot
162,500.0,7,cc_acrobot
162,500.0,8,cc_acrobot
162,500.0,9,cc_acrobot
163,9.296875,0,cc_acrobot
163,9.4375,1,cc_acrobot
163,19.53125,2,cc_acrobot
163,22.296875,3,cc_acrobot
163,42.695312,4,cc_acrobot
163,9.4375,5,cc_acrobot
163,36.296875,6,cc_acrobot
163,244.17188,7,cc_acrobot
163,9.3359375,8,cc_acrobot
163,9.2421875,9,cc_acrobot
164,192.32031,0,cc_acrobot
164,236.53906,1,cc_acrobot
164,201.01562,2,cc_acrobot
164,174.0,3,cc_acrobot
164,413.53125,4,cc_acrobot
164,428.1797,5,cc_acrobot
164,311.0078,6,cc_acrobot
164,207.97656,7,cc_acrobot
164,500.0,8,cc_acrobot
164,260.14062,9,cc_acrobot
165,156.03906,0,cc_acrobot
165,500.0,1,cc_acrobot
165,500.0,2,cc_acrobot
165,500.0,3,cc_acrobot
165,114.27344,4,cc_acrobot
165,52.625,5,cc_acrobot
165,133.35156,6,cc_acrobot
165,500.0,7,cc_acrobot
165,136.17188,8,cc_acrobot
165,500.0,9,cc_acrobot
166,500.0,0,cc_acrobot
166,107.16406,1,cc_acrobot
166,500.0,2,cc_acrobot
166,195.38281,3,cc_acrobot
166,139.75,4,cc_acrobot
166,97.97656,5,cc_acrobot
166,91.6875,6,cc_acrobot
166,498.59375,7,cc_acrobot
166,265.8828,8,cc_acrobot
166,92.71094,9,cc_acrobot
167,11.75,0,cc_acrobot
167,12.5625,1,cc_acrobot
167,12.703125,2,cc_acrobot
167,15.0078125,3,cc_acrobot
167,22.4375,4,cc_acrobot
167,13.6640625,5,cc_acrobot
