algorithm,environment,run_id,run_seed,approach_seed,runtime
DQN,MiniGrid-Unlock,37,1,43,57.914
DQN,MiniGrid-Unlock,94,1,43,90.129
DQN,MiniGrid-Unlock,64,1,43,69.911
DQN,MiniGrid-Unlock,16,1,43,58.405
DQN,MiniGrid-Unlock,70,1,43,89.407
DQN,MiniGrid-Unlock,10,1,43,87.432
DQN,MiniGrid-Unlock,25,1,43,87.884
DQN,MiniGrid-Unlock,49,1,43,88.702
DQN,MiniGrid-Unlock,85,1,43,86.731
DQN,MiniGrid-Unlock,58,1,43,94.019
DQN,MiniGrid-Unlock,34,1,43,90.475
DQN,MiniGrid-Unlock,31,1,43,71.801
DQN,MiniGrid-Unlock,76,1,43,68.035
DQN,MiniGrid-Unlock,7,1,43,67.348
DQN,MiniGrid-Unlock,19,1,43,94.423
DQN,MiniGrid-Unlock,40,1,43,87.533
DQN,MiniGrid-Unlock,88,1,43,88.29
DQN,MiniGrid-Unlock,13,1,43,67.816
DQN,MiniGrid-Unlock,73,1,43,67.639
DQN,MiniGrid-Unlock,4,1,43,58.938
DQN,MiniGrid-Unlock,43,1,43,87.453
DQN,MiniGrid-Unlock,61,1,43,59.569
DQN,MiniGrid-Unlock,91,1,43,90.343
DQN,MiniGrid-Unlock,67,1,43,58.256
DQN,MiniGrid-Unlock,55,1,43,72.499
DQN,MiniGrid-Unlock,46,1,43,86.187
DQN,MiniGrid-Unlock,52,1,43,69.381
DQN,MiniGrid-Unlock,79,1,43,58.49
DQN,MiniGrid-Unlock,82,1,43,58.765
DQN,MiniGrid-Unlock,28,1,43,61.962
DQN,MiniGrid-Unlock,1,1,43,58.62
DQN,MiniGrid-Unlock,39,0,42,153.736
DQN,MiniGrid-Unlock,69,0,42,156.725
DQN,MiniGrid-Unlock,66,0,42,161.244
DQN,MiniGrid-Unlock,93,0,42,123.438
DQN,MiniGrid-Unlock,9,0,42,126.008
DQN,MiniGrid-Unlock,81,0,42,154.424
DQN,MiniGrid-Unlock,60,0,42,159.953
DQN,MiniGrid-Unlock,6,0,42,138.05
DQN,MiniGrid-Unlock,45,0,42,143.157
DQN,MiniGrid-Unlock,3,0,42,162.837
DQN,MiniGrid-Unlock,90,0,42,131.712
DQN,MiniGrid-Unlock,36,0,42,117.74
DQN,MiniGrid-Unlock,72,0,42,109.383
DQN,MiniGrid-Unlock,0,0,42,132.99
DQN,MiniGrid-Unlock,78,0,42,122.914
DQN,MiniGrid-Unlock,63,0,42,163.934
DQN,MiniGrid-Unlock,33,0,42,112.987
DQN,MiniGrid-Unlock,30,0,42,154.687
DQN,MiniGrid-Unlock,75,0,42,130.698
DQN,MiniGrid-Unlock,15,0,42,120.341
DQN,MiniGrid-Unlock,27,0,42,126.206
DQN,MiniGrid-Unlock,84,0,42,164.443
DQN,MiniGrid-Unlock,12,0,42,119.753
DQN,MiniGrid-Unlock,42,0,42,126.364
DQN,MiniGrid-Unlock,87,0,42,141.856
DQN,MiniGrid-Unlock,24,0,42,130.084
DQN,MiniGrid-Unlock,54,0,42,118.724
DQN,MiniGrid-Unlock,48,0,42,157.064
DQN,MiniGrid-Unlock,57,0,42,155.347
DQN,MiniGrid-Unlock,18,0,42,117.328
DQN,MiniGrid-Unlock,51,0,42,138.296
DQN,MiniGrid-Unlock,21,0,42,108.103
DQN,MiniGrid-Unlock,74,2,42,111.42
DQN,MiniGrid-Unlock,62,2,42,152.163
DQN,MiniGrid-Unlock,86,2,42,153.826
DQN,MiniGrid-Unlock,71,2,42,160.272
DQN,MiniGrid-Unlock,68,2,42,159.155
DQN,MiniGrid-Unlock,8,2,42,124.196
DQN,MiniGrid-Unlock,80,2,42,122.854
DQN,MiniGrid-Unlock,38,2,42,127.099
DQN,MiniGrid-Unlock,77,2,42,124.301
DQN,MiniGrid-Unlock,20,2,42,112.526
DQN,MiniGrid-Unlock,5,2,42,149.404
DQN,MiniGrid-Unlock,23,2,42,113.925
DQN,MiniGrid-Unlock,56,2,42,118.675
DQN,MiniGrid-Unlock,50,2,42,158.783
DQN,MiniGrid-Unlock,2,2,42,128.456
DQN,MiniGrid-Unlock,89,2,42,135.909
DQN,MiniGrid-Unlock,53,2,42,127.109
DQN,MiniGrid-Unlock,11,2,42,98.833
DQN,MiniGrid-Unlock,65,2,42,150.972
DQN,MiniGrid-Unlock,17,2,42,128.683
DQN,MiniGrid-Unlock,35,2,42,130.963
DQN,MiniGrid-Unlock,32,2,42,156.902
DQN,MiniGrid-Unlock,59,2,42,158.164
DQN,MiniGrid-Unlock,26,2,42,131.261
DQN,MiniGrid-Unlock,92,2,42,132.405
DQN,MiniGrid-Unlock,41,2,42,166.268
DQN,MiniGrid-Unlock,95,2,42,125.593
DQN,MiniGrid-Unlock,14,2,42,120.651
DQN,MiniGrid-Unlock,44,2,42,116.927
DQN,MiniGrid-Unlock,83,2,42,156.318
DQN,MiniGrid-Unlock,47,2,42,145.118
DQN,MiniGrid-Unlock,29,2,42,118.635
DQN,MiniGrid-Unlock,22,1,42,122.07
DQN,MiniGrid-Unlock,37,1,42,108.688
DQN,MiniGrid-Unlock,94,1,42,110.504
DQN,MiniGrid-Unlock,64,1,42,151.223
DQN,MiniGrid-Unlock,16,1,42,129.004
DQN,MiniGrid-Unlock,70,1,42,148.941
DQN,MiniGrid-Unlock,10,1,42,107.332
DQN,MiniGrid-Unlock,25,1,42,129.256
DQN,MiniGrid-Unlock,49,1,42,159.665
DQN,MiniGrid-Unlock,85,1,42,161.739
DQN,MiniGrid-Unlock,58,1,42,163.746
DQN,MiniGrid-Unlock,34,1,42,126.478
DQN,MiniGrid-Unlock,31,1,42,164.366
DQN,MiniGrid-Unlock,76,1,42,124.343
DQN,MiniGrid-Unlock,7,1,42,125.454
DQN,MiniGrid-Unlock,19,1,42,111.794
DQN,MiniGrid-Unlock,40,1,42,161.999
DQN,MiniGrid-Unlock,88,1,42,137.893
DQN,MiniGrid-Unlock,13,1,42,129.296
DQN,MiniGrid-Unlock,73,1,42,121.309
DQN,MiniGrid-Unlock,4,1,42,154.922
DQN,MiniGrid-Unlock,43,1,42,116.188
DQN,MiniGrid-Unlock,61,1,42,155.474
DQN,MiniGrid-Unlock,91,1,42,131.53
DQN,MiniGrid-Unlock,67,1,42,158.16
DQN,MiniGrid-Unlock,55,1,42,122.343
DQN,MiniGrid-Unlock,46,1,42,141.246
DQN,MiniGrid-Unlock,52,1,42,136.839
DQN,MiniGrid-Unlock,79,1,42,125.922
DQN,MiniGrid-Unlock,82,1,42,162.733
DQN,MiniGrid-Unlock,28,1,42,111.382
DQN,MiniGrid-Unlock,1,1,42,126.072
DQN,MiniGrid-Unlock,39,0,44,66.409
DQN,MiniGrid-Unlock,69,0,44,57.084
DQN,MiniGrid-Unlock,66,0,44,87.222
DQN,MiniGrid-Unlock,93,0,44,68.702
DQN,MiniGrid-Unlock,9,0,44,89.299
DQN,MiniGrid-Unlock,81,0,44,57.922
DQN,MiniGrid-Unlock,60,0,44,67.814
DQN,MiniGrid-Unlock,6,0,44,58.858
DQN,MiniGrid-Unlock,45,0,44,99.586
DQN,MiniGrid-Unlock,3,0,44,69.465
DQN,MiniGrid-Unlock,90,0,44,66.471
DQN,MiniGrid-Unlock,36,0,44,78.297
DQN,MiniGrid-Unlock,72,0,44,88.202
DQN,MiniGrid-Unlock,0,0,44,91.763
DQN,MiniGrid-Unlock,78,0,44,68.552
DQN,MiniGrid-Unlock,63,0,44,66.604
DQN,MiniGrid-Unlock,33,0,44,97.448
DQN,MiniGrid-Unlock,30,0,44,74.493
DQN,MiniGrid-Unlock,75,0,44,74.504
DQN,MiniGrid-Unlock,15,0,44,58.921
DQN,MiniGrid-Unlock,27,0,44,57.957
DQN,MiniGrid-Unlock,84,0,44,58.36
DQN,MiniGrid-Unlock,12,0,44,90.556
DQN,MiniGrid-Unlock,42,0,44,66.079
DQN,MiniGrid-Unlock,87,0,44,69.449
DQN,MiniGrid-Unlock,24,0,44,60.051
DQN,MiniGrid-Unlock,54,0,44,88.352
DQN,MiniGrid-Unlock,48,0,44,100.729
DQN,MiniGrid-Unlock,57,0,44,67.01
DQN,MiniGrid-Unlock,18,0,44,57.228
DQN,MiniGrid-Unlock,51,0,44,67.245
DQN,MiniGrid-Unlock,21,0,44,57.872
DQN,MiniGrid-Unlock,74,2,44,88.59
DQN,MiniGrid-Unlock,62,2,44,73.215
DQN,MiniGrid-Unlock,86,2,44,58.682
DQN,MiniGrid-Unlock,71,2,44,64.184
DQN,MiniGrid-Unlock,68,2,44,86.47
DQN,MiniGrid-Unlock,8,2,44,59.238
DQN,MiniGrid-Unlock,80,2,44,74.768
DQN,MiniGrid-Unlock,38,2,44,74.095
DQN,MiniGrid-Unlock,77,2,44,67.78
DQN,MiniGrid-Unlock,20,2,44,60.001
DQN,MiniGrid-Unlock,5,2,44,69.479
DQN,MiniGrid-Unlock,23,2,44,57.574
DQN,MiniGrid-Unlock,56,2,44,89.635
DQN,MiniGrid-Unlock,50,2,44,95.932
DQN,MiniGrid-Unlock,2,2,44,88.598
DQN,MiniGrid-Unlock,89,2,44,69.552
DQN,MiniGrid-Unlock,53,2,44,57.494
DQN,MiniGrid-Unlock,11,2,44,88.881
DQN,MiniGrid-Unlock,65,2,44,66.395
DQN,MiniGrid-Unlock,17,2,44,59.206
DQN,MiniGrid-Unlock,35,2,44,93.484
DQN,MiniGrid-Unlock,32,2,44,74.11
DQN,MiniGrid-Unlock,59,2,44,73.118
DQN,MiniGrid-Unlock,26,2,44,60.34
DQN,MiniGrid-Unlock,92,2,44,59.237
DQN,MiniGrid-Unlock,41,2,44,62.512
DQN,MiniGrid-Unlock,95,2,44,76.207
DQN,MiniGrid-Unlock,14,2,44,90.012
DQN,MiniGrid-Unlock,44,2,44,62.48
DQN,MiniGrid-Unlock,83,2,44,57.69
DQN,MiniGrid-Unlock,47,2,44,95.399
DQN,MiniGrid-Unlock,29,2,44,59.648
DQN,MiniGrid-Unlock,22,1,44,59.73
DQN,MiniGrid-Unlock,37,1,44,74.674
DQN,MiniGrid-Unlock,94,1,44,68.455
DQN,MiniGrid-Unlock,64,1,44,66.812
DQN,MiniGrid-Unlock,16,1,44,57.706
DQN,MiniGrid-Unlock,70,1,44,57.485
DQN,MiniGrid-Unlock,10,1,44,89.614
DQN,MiniGrid-Unlock,25,1,44,57.653
DQN,MiniGrid-Unlock,49,1,44,95.151
DQN,MiniGrid-Unlock,85,1,44,64.716
DQN,MiniGrid-Unlock,58,1,44,67.475
DQN,MiniGrid-Unlock,34,1,44,93.425
DQN,MiniGrid-Unlock,31,1,44,76.841
DQN,MiniGrid-Unlock,76,1,44,68.316
DQN,MiniGrid-Unlock,7,1,44,58.785
DQN,MiniGrid-Unlock,19,1,44,60.067
DQN,MiniGrid-Unlock,40,1,44,62.59
DQN,MiniGrid-Unlock,88,1,44,68.997
DQN,MiniGrid-Unlock,13,1,44,89.182
DQN,MiniGrid-Unlock,73,1,44,88.224
DQN,MiniGrid-Unlock,4,1,44,69.21
DQN,MiniGrid-Unlock,43,1,44,62.016
DQN,MiniGrid-Unlock,61,1,44,68.064
DQN,MiniGrid-Unlock,91,1,44,59.504
DQN,MiniGrid-Unlock,67,1,44,92.876
DQN,MiniGrid-Unlock,55,1,44,93.367
DQN,MiniGrid-Unlock,46,1,44,96.189
DQN,MiniGrid-Unlock,52,1,44,60.475
DQN,MiniGrid-Unlock,79,1,44,68.543
DQN,MiniGrid-Unlock,82,1,44,58.395
DQN,MiniGrid-Unlock,28,1,44,60.843
DQN,MiniGrid-Unlock,1,1,44,89.474
DQN,LunarLander-v2,39,0,43,16.882
DQN,LunarLander-v2,69,0,43,61.944
DQN,LunarLander-v2,66,0,43,9.02
DQN,LunarLander-v2,93,0,43,69.035
DQN,LunarLander-v2,9,0,43,16.679
DQN,LunarLander-v2,81,0,43,6.735
DQN,LunarLander-v2,60,0,43,7.536
DQN,LunarLander-v2,6,0,43,9.245
DQN,LunarLander-v2,45,0,43,15.527
DQN,LunarLander-v2,3,0,43,7.289
DQN,LunarLander-v2,90,0,43,38.429
DQN,LunarLander-v2,36,0,43,8.831
DQN,LunarLander-v2,72,0,43,63.973
DQN,LunarLander-v2,0,0,43,9.082
DQN,LunarLander-v2,78,0,43,44.19
DQN,LunarLander-v2,63,0,43,40.405
DQN,LunarLander-v2,33,0,43,12.988
DQN,LunarLander-v2,30,0,43,11.397
DQN,LunarLander-v2,75,0,43,11.578
DQN,LunarLander-v2,15,0,43,50.453
DQN,LunarLander-v2,27,0,43,14.883
DQN,LunarLander-v2,84,0,43,49.936
DQN,LunarLander-v2,12,0,43,32.767
DQN,LunarLander-v2,42,0,43,37.41
DQN,LunarLander-v2,87,0,43,36.827
DQN,LunarLander-v2,24,0,43,13.942
DQN,LunarLander-v2,54,0,43,12.208
DQN,LunarLander-v2,48,0,43,21.816
DQN,LunarLander-v2,57,0,43,10.235
DQN,LunarLander-v2,18,0,43,23.884
DQN,LunarLander-v2,51,0,43,50.85
DQN,LunarLander-v2,21,0,43,11.287
DQN,LunarLander-v2,74,2,43,78.735
DQN,LunarLander-v2,62,2,43,8.621
DQN,LunarLander-v2,86,2,43,44.322
DQN,LunarLander-v2,71,2,43,46.409
DQN,LunarLander-v2,68,2,43,7.173
DQN,LunarLander-v2,8,2,43,8.845
DQN,LunarLander-v2,80,2,43,55.945
DQN,LunarLander-v2,38,2,43,8.523
DQN,LunarLander-v2,77,2,43,9.626
DQN,LunarLander-v2,20,2,43,17.465
DQN,LunarLander-v2,5,2,43,6.768
DQN,LunarLander-v2,23,2,43,8.709
DQN,LunarLander-v2,56,2,43,10.941
DQN,LunarLander-v2,50,2,43,32.596
DQN,LunarLander-v2,2,2,43,12.695
DQN,LunarLander-v2,89,2,43,35.312
DQN,LunarLander-v2,53,2,43,60.309
DQN,LunarLander-v2,11,2,43,20.396
DQN,LunarLander-v2,65,2,43,29.648
DQN,LunarLander-v2,17,2,43,43.089
DQN,LunarLander-v2,35,2,43,11.889
DQN,LunarLander-v2,32,2,43,8.96
DQN,LunarLander-v2,59,2,43,12.203
DQN,LunarLander-v2,26,2,43,12.594
DQN,LunarLander-v2,92,2,43,52.365
DQN,LunarLander-v2,41,2,43,32.015
DQN,LunarLander-v2,95,2,43,10.564
DQN,LunarLander-v2,14,2,43,10.742
DQN,LunarLander-v2,44,2,43,29.829
DQN,LunarLander-v2,83,2,43,7.208
DQN,LunarLander-v2,47,2,43,19.678
DQN,LunarLander-v2,29,2,43,12.304
DQN,LunarLander-v2,22,1,43,9.86
DQN,LunarLander-v2,37,1,43,8.075
DQN,LunarLander-v2,94,1,43,52.663
DQN,LunarLander-v2,64,1,43,38.606
DQN,LunarLander-v2,16,1,43,24.919
DQN,LunarLander-v2,70,1,43,47.902
DQN,LunarLander-v2,10,1,43,17.442
DQN,LunarLander-v2,25,1,43,12.844
DQN,LunarLander-v2,49,1,43,38.311
DQN,LunarLander-v2,85,1,43,72.015
DQN,LunarLander-v2,58,1,43,10.461
DQN,LunarLander-v2,34,1,43,11.631
DQN,LunarLander-v2,31,1,43,10.715
DQN,LunarLander-v2,76,1,43,9.16
DQN,LunarLander-v2,7,1,43,8.634
DQN,LunarLander-v2,19,1,43,29.584
DQN,LunarLander-v2,40,1,43,28.125
DQN,LunarLander-v2,88,1,43,32.448
DQN,LunarLander-v2,13,1,43,10.786
DQN,LunarLander-v2,73,1,43,79.841
DQN,LunarLander-v2,4,1,43,6.419
DQN,LunarLander-v2,43,1,43,36.468
DQN,LunarLander-v2,61,1,43,12.84
DQN,LunarLander-v2,91,1,43,49.412
DQN,LunarLander-v2,67,1,43,6.528
DQN,LunarLander-v2,55,1,43,15.22
DQN,LunarLander-v2,46,1,43,11.982
DQN,LunarLander-v2,52,1,43,52.018
DQN,LunarLander-v2,79,1,43,34.364
DQN,LunarLander-v2,82,1,43,9.089
DQN,LunarLander-v2,28,1,43,27.238
DQN,LunarLander-v2,1,1,43,7.044
DQN,LunarLander-v2,39,0,42,31.032
DQN,LunarLander-v2,69,0,42,68.148
DQN,LunarLander-v2,66,0,42,35.336
DQN,LunarLander-v2,93,0,42,69.722
DQN,LunarLander-v2,9,0,42,18.935
DQN,LunarLander-v2,81,0,42,37.082
DQN,LunarLander-v2,60,0,42,37.37
DQN,LunarLander-v2,6,0,42,102.409
DQN,LunarLander-v2,45,0,42,33.679
DQN,LunarLander-v2,3,0,42,26.37
DQN,LunarLander-v2,90,0,42,40.302
DQN,LunarLander-v2,36,0,42,38.354
DQN,LunarLander-v2,72,0,42,61.186
DQN,LunarLander-v2,0,0,42,22.281
DQN,LunarLander-v2,78,0,42,21.21
DQN,LunarLander-v2,63,0,42,62.308
DQN,LunarLander-v2,33,0,42,27.865
DQN,LunarLander-v2,30,0,42,44.508
DQN,LunarLander-v2,75,0,42,101.537
DQN,LunarLander-v2,15,0,42,16.189
DQN,LunarLander-v2,27,0,42,52.38
DQN,LunarLander-v2,84,0,42,37.129
DQN,LunarLander-v2,12,0,42,41.224
DQN,LunarLander-v2,42,0,42,30.524
DQN,LunarLander-v2,87,0,42,104.838
DQN,LunarLander-v2,24,0,42,18.51
DQN,LunarLander-v2,54,0,42,104.226
DQN,LunarLander-v2,48,0,42,78.316
DQN,LunarLander-v2,57,0,42,103.285
DQN,LunarLander-v2,18,0,42,90.823
DQN,LunarLander-v2,51,0,42,30.512
DQN,LunarLander-v2,21,0,42,52.038
DQN,LunarLander-v2,74,2,42,54.218
DQN,LunarLander-v2,62,2,42,41.231
DQN,LunarLander-v2,86,2,42,36.928
DQN,LunarLander-v2,71,2,42,68.029
DQN,LunarLander-v2,68,2,42,39.841
DQN,LunarLander-v2,8,2,42,114.935
DQN,LunarLander-v2,80,2,42,30.979
DQN,LunarLander-v2,38,2,42,43.612
DQN,LunarLander-v2,77,2,42,94.828
DQN,LunarLander-v2,20,2,42,70.728
DQN,LunarLander-v2,5,2,42,20.555
DQN,LunarLander-v2,23,2,42,48.663
DQN,LunarLander-v2,56,2,42,91.031
DQN,LunarLander-v2,50,2,42,82.957
DQN,LunarLander-v2,2,2,42,74.645
DQN,LunarLander-v2,89,2,42,102.589
DQN,LunarLander-v2,53,2,42,27.39
DQN,LunarLander-v2,11,2,42,59.87
DQN,LunarLander-v2,65,2,42,59.904
DQN,LunarLander-v2,17,2,42,41.443
DQN,LunarLander-v2,35,2,42,20.745
DQN,LunarLander-v2,32,2,42,39.537
DQN,LunarLander-v2,59,2,42,105.401
DQN,LunarLander-v2,26,2,42,23.213
DQN,LunarLander-v2,92,2,42,55.756
DQN,LunarLander-v2,41,2,42,35.993
DQN,LunarLander-v2,95,2,42,61.147
DQN,LunarLander-v2,14,2,42,45.351
DQN,LunarLander-v2,44,2,42,22.347
DQN,LunarLander-v2,83,2,42,37.643
DQN,LunarLander-v2,47,2,42,32.797
DQN,LunarLander-v2,29,2,42,48.131
DQN,LunarLander-v2,22,1,42,78.299
DQN,LunarLander-v2,37,1,42,33.264
DQN,LunarLander-v2,94,1,42,61.667
DQN,LunarLander-v2,64,1,42,63.889
DQN,LunarLander-v2,16,1,42,16.29
DQN,LunarLander-v2,70,1,42,76.49
DQN,LunarLander-v2,10,1,42,18.081
DQN,LunarLander-v2,25,1,42,18.802
DQN,LunarLander-v2,49,1,42,92.554
DQN,LunarLander-v2,85,1,42,37.0
DQN,LunarLander-v2,58,1,42,39.319
DQN,LunarLander-v2,34,1,42,24.759
DQN,LunarLander-v2,31,1,42,36.64
DQN,LunarLander-v2,76,1,42,89.084
DQN,LunarLander-v2,7,1,42,107.84
DQN,LunarLander-v2,19,1,42,77.749
DQN,LunarLander-v2,40,1,42,39.694
DQN,LunarLander-v2,88,1,42,107.876
DQN,LunarLander-v2,13,1,42,43.783
DQN,LunarLander-v2,73,1,42,66.459
DQN,LunarLander-v2,4,1,42,21.535
DQN,LunarLander-v2,43,1,42,29.0
DQN,LunarLander-v2,61,1,42,33.232
DQN,LunarLander-v2,91,1,42,42.003
DQN,LunarLander-v2,67,1,42,37.235
DQN,LunarLander-v2,55,1,42,106.725
DQN,LunarLander-v2,46,1,42,33.065
DQN,LunarLander-v2,52,1,42,36.509
DQN,LunarLander-v2,79,1,42,25.348
DQN,LunarLander-v2,82,1,42,34.819
DQN,LunarLander-v2,28,1,42,48.633
DQN,LunarLander-v2,1,1,42,19.467
DQN,LunarLander-v2,39,0,44,7.461
DQN,LunarLander-v2,69,0,44,83.829
DQN,LunarLander-v2,66,0,44,14.241
DQN,LunarLander-v2,93,0,44,77.484
DQN,LunarLander-v2,9,0,44,51.146
DQN,LunarLander-v2,81,0,44,84.326
DQN,LunarLander-v2,60,0,44,14.157
DQN,LunarLander-v2,6,0,44,7.13
DQN,LunarLander-v2,45,0,44,15.763
DQN,LunarLander-v2,3,0,44,20.517
DQN,LunarLander-v2,90,0,44,17.818
DQN,LunarLander-v2,36,0,44,8.794
DQN,LunarLander-v2,72,0,44,79.317
DQN,LunarLander-v2,0,0,44,13.86
DQN,LunarLander-v2,78,0,44,10.539
DQN,LunarLander-v2,63,0,44,50.955
DQN,LunarLander-v2,33,0,44,12.445
DQN,LunarLander-v2,30,0,44,11.287
DQN,LunarLander-v2,75,0,44,13.786
DQN,LunarLander-v2,15,0,44,9.028
DQN,LunarLander-v2,27,0,44,20.453
DQN,LunarLander-v2,84,0,44,7.274
DQN,LunarLander-v2,12,0,44,14.097
DQN,LunarLander-v2,42,0,44,7.116
DQN,LunarLander-v2,87,0,44,9.996
DQN,LunarLander-v2,24,0,44,9.841
DQN,LunarLander-v2,54,0,44,39.818
DQN,LunarLander-v2,48,0,44,74.841
DQN,LunarLander-v2,57,0,44,12.63
DQN,LunarLander-v2,18,0,44,50.663
DQN,LunarLander-v2,51,0,44,71.88
DQN,LunarLander-v2,21,0,44,10.924
DQN,LunarLander-v2,74,2,44,52.519
DQN,LunarLander-v2,62,2,44,13.802
DQN,LunarLander-v2,86,2,44,9.483
DQN,LunarLander-v2,71,2,44,7.071
DQN,LunarLander-v2,68,2,44,14.196
DQN,LunarLander-v2,8,2,44,6.75
DQN,LunarLander-v2,80,2,44,11.576
DQN,LunarLander-v2,38,2,44,12.089
DQN,LunarLander-v2,77,2,44,14.824
DQN,LunarLander-v2,20,2,44,39.557
DQN,LunarLander-v2,5,2,44,21.928
DQN,LunarLander-v2,23,2,44,8.931
DQN,LunarLander-v2,56,2,44,34.85
DQN,LunarLander-v2,50,2,44,11.255
DQN,LunarLander-v2,2,2,44,11.759
DQN,LunarLander-v2,89,2,44,10.486
DQN,LunarLander-v2,53,2,44,42.821
DQN,LunarLander-v2,11,2,44,45.454
DQN,LunarLander-v2,65,2,44,86.627
DQN,LunarLander-v2,17,2,44,8.592
DQN,LunarLander-v2,35,2,44,11.366
DQN,LunarLander-v2,32,2,44,9.414
DQN,LunarLander-v2,59,2,44,47.292
DQN,LunarLander-v2,26,2,44,41.438
DQN,LunarLander-v2,92,2,44,22.865
DQN,LunarLander-v2,41,2,44,6.7
DQN,LunarLander-v2,95,2,44,87.337
DQN,LunarLander-v2,14,2,44,12.468
DQN,LunarLander-v2,44,2,44,7.565
DQN,LunarLander-v2,83,2,44,75.766
DQN,LunarLander-v2,47,2,44,18.868
DQN,LunarLander-v2,29,2,44,12.16
DQN,LunarLander-v2,22,1,44,11.657
DQN,LunarLander-v2,37,1,44,9.994
DQN,LunarLander-v2,94,1,44,81.316
DQN,LunarLander-v2,64,1,44,83.147
DQN,LunarLander-v2,16,1,44,8.394
DQN,LunarLander-v2,70,1,44,7.178
DQN,LunarLander-v2,10,1,44,56.431
DQN,LunarLander-v2,25,1,44,9.009
DQN,LunarLander-v2,49,1,44,57.164
DQN,LunarLander-v2,85,1,44,7.085
DQN,LunarLander-v2,58,1,44,10.484
DQN,LunarLander-v2,34,1,44,11.379
DQN,LunarLander-v2,31,1,44,10.876
DQN,LunarLander-v2,76,1,44,15.323
DQN,LunarLander-v2,7,1,44,11.345
DQN,LunarLander-v2,19,1,44,43.106
DQN,LunarLander-v2,40,1,44,6.653
DQN,LunarLander-v2,88,1,44,9.523
DQN,LunarLander-v2,13,1,44,13.482
DQN,LunarLander-v2,73,1,44,36.155
DQN,LunarLander-v2,4,1,44,21.701
DQN,LunarLander-v2,43,1,44,7.238
DQN,LunarLander-v2,61,1,44,8.985
DQN,LunarLander-v2,91,1,44,15.682
DQN,LunarLander-v2,67,1,44,14.923
DQN,LunarLander-v2,55,1,44,34.773
DQN,LunarLander-v2,46,1,44,13.03
DQN,LunarLander-v2,52,1,44,54.194
DQN,LunarLander-v2,79,1,44,14.529
DQN,LunarLander-v2,82,1,44,81.716
DQN,LunarLander-v2,28,1,44,11.092
DQN,LunarLander-v2,1,1,44,13.432
SAC,LunarLanderContinuous-v2,39,0,43,533.02
SAC,LunarLanderContinuous-v2,69,0,43,382.242
SAC,LunarLanderContinuous-v2,66,0,43,383.216
SAC,LunarLanderContinuous-v2,9,0,43,289.293
SAC,LunarLanderContinuous-v2,60,0,43,397.481
SAC,LunarLanderContinuous-v2,6,0,43,329.738
SAC,LunarLanderContinuous-v2,45,0,43,281.154
SAC,LunarLanderContinuous-v2,3,0,43,350.779
SAC,LunarLanderContinuous-v2,36,0,43,476.084
SAC,LunarLanderContinuous-v2,72,0,43,283.31
SAC,LunarLanderContinuous-v2,0,0,43,273.511
SAC,LunarLanderContinuous-v2,63,0,43,483.643
SAC,LunarLanderContinuous-v2,33,0,43,254.707
SAC,LunarLanderContinuous-v2,30,0,43,302.709
SAC,LunarLanderContinuous-v2,15,0,43,424.533
SAC,LunarLanderContinuous-v2,27,0,43,364.55
SAC,LunarLanderContinuous-v2,12,0,43,365.572
SAC,LunarLanderContinuous-v2,42,0,43,267.524
SAC,LunarLanderContinuous-v2,24,0,43,272.926
SAC,LunarLanderContinuous-v2,54,0,43,270.532
SAC,LunarLanderContinuous-v2,48,0,43,357.892
SAC,LunarLanderContinuous-v2,57,0,43,486.911
SAC,LunarLanderContinuous-v2,18,0,43,443.338
SAC,LunarLanderContinuous-v2,51,0,43,328.9
SAC,LunarLanderContinuous-v2,21,0,43,327.407
SAC,LunarLanderContinuous-v2,74,2,43,
SAC,LunarLanderContinuous-v2,62,2,43,472.721
SAC,LunarLanderContinuous-v2,71,2,43,382.487
SAC,LunarLanderContinuous-v2,68,2,43,370.37
SAC,LunarLanderContinuous-v2,8,2,43,319.555
SAC,LunarLanderContinuous-v2,38,2,43,461.786
SAC,LunarLanderContinuous-v2,20,2,43,465.907
SAC,LunarLanderContinuous-v2,5,2,43,351.248
SAC,LunarLanderContinuous-v2,23,2,43,399.193
SAC,LunarLanderContinuous-v2,56,2,43,270.483
SAC,LunarLanderContinuous-v2,50,2,43,354.99
SAC,LunarLanderContinuous-v2,2,2,43,273.917
SAC,LunarLanderContinuous-v2,53,2,43,343.707
SAC,LunarLanderContinuous-v2,11,2,43,286.458
SAC,LunarLanderContinuous-v2,65,2,43,425.098
SAC,LunarLanderContinuous-v2,17,2,43,361.734
SAC,LunarLanderContinuous-v2,35,2,43,264.98
SAC,LunarLanderContinuous-v2,32,2,43,293.415
SAC,LunarLanderContinuous-v2,59,2,43,474.273
SAC,LunarLanderContinuous-v2,26,2,43,270.804
SAC,LunarLanderContinuous-v2,41,2,43,511.538
SAC,LunarLanderContinuous-v2,14,2,43,374.779
SAC,LunarLanderContinuous-v2,44,2,43,266.622
SAC,LunarLanderContinuous-v2,47,2,43,282.453
SAC,LunarLanderContinuous-v2,29,2,43,363.314
SAC,LunarLanderContinuous-v2,22,1,43,413.961
SAC,LunarLanderContinuous-v2,37,1,43,542.78
SAC,LunarLanderContinuous-v2,64,1,43,435.656
SAC,LunarLanderContinuous-v2,16,1,43,502.738
SAC,LunarLanderContinuous-v2,70,1,43,387.519
